query_id,run_name,nDCG@10,nDCG@20,Recall@10,Recall@20,Recall@100
32,rrf_bm25_all_plus_eligibility,0.06043112003142867,0.05741122378564853,0.08333333333333333,0.08333333333333333,0.4166666666666667
33,rrf_bm25_all_plus_eligibility,0.22009176629808014,0.28713420870204415,0.04,0.2,0.52
34,rrf_bm25_all_plus_eligibility,0.24609068398202755,0.288593579132425,0.45454545454545453,0.6363636363636364,0.6363636363636364
35,rrf_bm25_all_plus_eligibility,0.3831501552519179,0.34964402715321863,0.09803921568627451,0.13725490196078433,0.3333333333333333
36,rrf_bm25_all_plus_eligibility,0.2344065099232999,0.15127830777094922,0.075,0.075,0.225
37,rrf_bm25_all_plus_eligibility,0.08514311764162098,0.13445628533499954,0.03333333333333333,0.1,0.23333333333333334
38,rrf_bm25_all_plus_eligibility,0.1193533213651099,0.1193533213651099,0.16666666666666666,0.16666666666666666,0.5
39,rrf_bm25_all_plus_eligibility,0.0,0.0,0.0,0.0,0.0
40,rrf_bm25_all_plus_eligibility,0.4396592698888862,0.5551355726999941,0.25,0.5,0.75
41,rrf_bm25_all_plus_eligibility,0.10832164959462544,0.12986678657737147,0.1,0.2,0.3
42,rrf_bm25_all_plus_eligibility,0.0,0.0,0.0,0.0,0.6666666666666666
43,rrf_bm25_all_plus_eligibility,0.6465038633339129,0.57438604275788,0.09803921568627451,0.16666666666666666,0.47058823529411764
44,rrf_bm25_all_plus_eligibility,0.20376270229145002,0.20360384589568106,0.043478260869565216,0.08695652173913043,0.2608695652173913
45,rrf_bm25_all_plus_eligibility,0.5796994983788148,0.4177635291226447,0.08235294117647059,0.10588235294117647,0.35294117647058826
