rho,tau,mu,kap,n,n_accept,accept_rate,abstain_rate,tp_any,fp_any,fn_any,tn_any,precision_any,recall_any,f1_any,tp_strict,fp_strict,fn_strict,precision_strict,recall_strict,f1_strict,n_generic,generic_accepted,generic_abstain_rate
1.35,0.5,-4.0,1,150,7,0.04666666666666667,0.9533333333333334,2,4,19,75,0.3333333333333333,0.09523809523809523,0.14814814814814814,0,6,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,-4.0,2,150,7,0.04666666666666667,0.9533333333333334,2,4,19,75,0.3333333333333333,0.09523809523809523,0.14814814814814814,0,6,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,-4.0,3,150,7,0.04666666666666667,0.9533333333333334,2,4,19,75,0.3333333333333333,0.09523809523809523,0.14814814814814814,0,6,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,-4.0,5,150,7,0.04666666666666667,0.9533333333333334,2,4,19,75,0.3333333333333333,0.09523809523809523,0.14814814814814814,0,6,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,-4.0,999,150,7,0.04666666666666667,0.9533333333333334,2,4,19,75,0.3333333333333333,0.09523809523809523,0.14814814814814814,0,6,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,-3.0,1,150,3,0.02,0.98,1,1,20,78,0.5,0.047619047619047616,0.08695652173913042,0,2,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,-3.0,2,150,3,0.02,0.98,1,1,20,78,0.5,0.047619047619047616,0.08695652173913042,0,2,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,-3.0,3,150,3,0.02,0.98,1,1,20,78,0.5,0.047619047619047616,0.08695652173913042,0,2,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,-3.0,5,150,3,0.02,0.98,1,1,20,78,0.5,0.047619047619047616,0.08695652173913042,0,2,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,-3.0,999,150,3,0.02,0.98,1,1,20,78,0.5,0.047619047619047616,0.08695652173913042,0,2,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,-2.0,1,150,3,0.02,0.98,1,1,20,78,0.5,0.047619047619047616,0.08695652173913042,0,2,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,-2.0,2,150,3,0.02,0.98,1,1,20,78,0.5,0.047619047619047616,0.08695652173913042,0,2,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,-2.0,3,150,3,0.02,0.98,1,1,20,78,0.5,0.047619047619047616,0.08695652173913042,0,2,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,-2.0,5,150,3,0.02,0.98,1,1,20,78,0.5,0.047619047619047616,0.08695652173913042,0,2,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,-2.0,999,150,3,0.02,0.98,1,1,20,78,0.5,0.047619047619047616,0.08695652173913042,0,2,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,0.0,1,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,0.0,2,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,0.0,3,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,0.0,5,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,0.0,999,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,1.0,1,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,1.0,2,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,1.0,3,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,1.0,5,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.35,0.5,1.0,999,150,0,0.0,1.0,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.15,-7.0,1,150,61,0.4066666666666667,0.5933333333333333,10,31,11,48,0.24390243902439024,0.47619047619047616,0.3225806451612903,5,36,4,0.12195121951219512,0.5555555555555556,0.2,22,0,1.0
1.5,0.15,-7.0,2,150,63,0.42,0.5800000000000001,10,33,11,46,0.23255813953488372,0.47619047619047616,0.3125,5,38,4,0.11627906976744186,0.5555555555555556,0.19230769230769232,22,0,1.0
1.5,0.15,-7.0,3,150,63,0.42,0.5800000000000001,10,33,11,46,0.23255813953488372,0.47619047619047616,0.3125,5,38,4,0.11627906976744186,0.5555555555555556,0.19230769230769232,22,0,1.0
1.5,0.15,-7.0,5,150,63,0.42,0.5800000000000001,10,33,11,46,0.23255813953488372,0.47619047619047616,0.3125,5,38,4,0.11627906976744186,0.5555555555555556,0.19230769230769232,22,0,1.0
1.5,0.15,-7.0,999,150,63,0.42,0.5800000000000001,10,33,11,46,0.23255813953488372,0.47619047619047616,0.3125,5,38,4,0.11627906976744186,0.5555555555555556,0.19230769230769232,22,0,1.0
1.5,0.15,-6.0,1,150,55,0.36666666666666664,0.6333333333333333,9,26,12,53,0.2571428571428571,0.42857142857142855,0.3214285714285714,4,31,5,0.11428571428571428,0.4444444444444444,0.1818181818181818,22,0,1.0
1.5,0.15,-6.0,2,150,56,0.37333333333333335,0.6266666666666667,9,27,12,52,0.25,0.42857142857142855,0.3157894736842105,4,32,5,0.1111111111111111,0.4444444444444444,0.17777777777777776,22,0,1.0
1.5,0.15,-6.0,3,150,56,0.37333333333333335,0.6266666666666667,9,27,12,52,0.25,0.42857142857142855,0.3157894736842105,4,32,5,0.1111111111111111,0.4444444444444444,0.17777777777777776,22,0,1.0
1.5,0.15,-6.0,5,150,56,0.37333333333333335,0.6266666666666667,9,27,12,52,0.25,0.42857142857142855,0.3157894736842105,4,32,5,0.1111111111111111,0.4444444444444444,0.17777777777777776,22,0,1.0
1.5,0.15,-6.0,999,150,56,0.37333333333333335,0.6266666666666667,9,27,12,52,0.25,0.42857142857142855,0.3157894736842105,4,32,5,0.1111111111111111,0.4444444444444444,0.17777777777777776,22,0,1.0
1.5,0.15,-5.0,1,150,46,0.30666666666666664,0.6933333333333334,8,20,13,59,0.2857142857142857,0.38095238095238093,0.32653061224489793,4,24,5,0.14285714285714285,0.4444444444444444,0.21621621621621623,22,0,1.0
1.5,0.15,-5.0,2,150,47,0.31333333333333335,0.6866666666666666,8,21,13,58,0.27586206896551724,0.38095238095238093,0.32,4,25,5,0.13793103448275862,0.4444444444444444,0.21052631578947367,22,0,1.0
1.5,0.15,-5.0,3,150,47,0.31333333333333335,0.6866666666666666,8,21,13,58,0.27586206896551724,0.38095238095238093,0.32,4,25,5,0.13793103448275862,0.4444444444444444,0.21052631578947367,22,0,1.0
1.5,0.15,-5.0,5,150,47,0.31333333333333335,0.6866666666666666,8,21,13,58,0.27586206896551724,0.38095238095238093,0.32,4,25,5,0.13793103448275862,0.4444444444444444,0.21052631578947367,22,0,1.0
1.5,0.15,-5.0,999,150,47,0.31333333333333335,0.6866666666666666,8,21,13,58,0.27586206896551724,0.38095238095238093,0.32,4,25,5,0.13793103448275862,0.4444444444444444,0.21052631578947367,22,0,1.0
1.5,0.15,-4.5,1,150,29,0.19333333333333333,0.8066666666666666,6,10,15,69,0.375,0.2857142857142857,0.3243243243243243,2,14,7,0.125,0.2222222222222222,0.16,22,0,1.0
1.5,0.15,-4.5,2,150,30,0.2,0.8,6,11,15,68,0.35294117647058826,0.2857142857142857,0.31578947368421056,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
1.5,0.15,-4.5,3,150,30,0.2,0.8,6,11,15,68,0.35294117647058826,0.2857142857142857,0.31578947368421056,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
1.5,0.15,-4.5,5,150,30,0.2,0.8,6,11,15,68,0.35294117647058826,0.2857142857142857,0.31578947368421056,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
1.5,0.15,-4.5,999,150,30,0.2,0.8,6,11,15,68,0.35294117647058826,0.2857142857142857,0.31578947368421056,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
1.5,0.15,-4.0,1,150,22,0.14666666666666667,0.8533333333333333,5,7,16,72,0.4166666666666667,0.23809523809523808,0.30303030303030304,2,10,7,0.16666666666666666,0.2222222222222222,0.1904761904761905,22,0,1.0
1.5,0.15,-4.0,2,150,23,0.15333333333333332,0.8466666666666667,5,8,16,71,0.38461538461538464,0.23809523809523808,0.2941176470588235,2,11,7,0.15384615384615385,0.2222222222222222,0.18181818181818185,22,0,1.0
1.5,0.15,-4.0,3,150,23,0.15333333333333332,0.8466666666666667,5,8,16,71,0.38461538461538464,0.23809523809523808,0.2941176470588235,2,11,7,0.15384615384615385,0.2222222222222222,0.18181818181818185,22,0,1.0
1.5,0.15,-4.0,5,150,23,0.15333333333333332,0.8466666666666667,5,8,16,71,0.38461538461538464,0.23809523809523808,0.2941176470588235,2,11,7,0.15384615384615385,0.2222222222222222,0.18181818181818185,22,0,1.0
1.5,0.15,-4.0,999,150,23,0.15333333333333332,0.8466666666666667,5,8,16,71,0.38461538461538464,0.23809523809523808,0.2941176470588235,2,11,7,0.15384615384615385,0.2222222222222222,0.18181818181818185,22,0,1.0
1.5,0.15,-3.0,1,150,16,0.10666666666666667,0.8933333333333333,2,4,19,75,0.3333333333333333,0.09523809523809523,0.14814814814814814,1,5,8,0.16666666666666666,0.1111111111111111,0.13333333333333333,22,0,1.0
1.5,0.15,-3.0,2,150,16,0.10666666666666667,0.8933333333333333,2,4,19,75,0.3333333333333333,0.09523809523809523,0.14814814814814814,1,5,8,0.16666666666666666,0.1111111111111111,0.13333333333333333,22,0,1.0
1.5,0.15,-3.0,3,150,16,0.10666666666666667,0.8933333333333333,2,4,19,75,0.3333333333333333,0.09523809523809523,0.14814814814814814,1,5,8,0.16666666666666666,0.1111111111111111,0.13333333333333333,22,0,1.0
1.5,0.15,-3.0,5,150,16,0.10666666666666667,0.8933333333333333,2,4,19,75,0.3333333333333333,0.09523809523809523,0.14814814814814814,1,5,8,0.16666666666666666,0.1111111111111111,0.13333333333333333,22,0,1.0
1.5,0.15,-3.0,999,150,16,0.10666666666666667,0.8933333333333333,2,4,19,75,0.3333333333333333,0.09523809523809523,0.14814814814814814,1,5,8,0.16666666666666666,0.1111111111111111,0.13333333333333333,22,0,1.0
1.5,0.15,-2.0,1,150,14,0.09333333333333334,0.9066666666666666,2,3,19,76,0.4,0.09523809523809523,0.15384615384615385,1,4,8,0.2,0.1111111111111111,0.14285714285714285,22,0,1.0
1.5,0.15,-2.0,2,150,14,0.09333333333333334,0.9066666666666666,2,3,19,76,0.4,0.09523809523809523,0.15384615384615385,1,4,8,0.2,0.1111111111111111,0.14285714285714285,22,0,1.0
1.5,0.15,-2.0,3,150,14,0.09333333333333334,0.9066666666666666,2,3,19,76,0.4,0.09523809523809523,0.15384615384615385,1,4,8,0.2,0.1111111111111111,0.14285714285714285,22,0,1.0
1.5,0.15,-2.0,5,150,14,0.09333333333333334,0.9066666666666666,2,3,19,76,0.4,0.09523809523809523,0.15384615384615385,1,4,8,0.2,0.1111111111111111,0.14285714285714285,22,0,1.0
1.5,0.15,-2.0,999,150,14,0.09333333333333334,0.9066666666666666,2,3,19,76,0.4,0.09523809523809523,0.15384615384615385,1,4,8,0.2,0.1111111111111111,0.14285714285714285,22,0,1.0
1.5,0.15,0.0,1,150,3,0.02,0.98,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.15,0.0,2,150,3,0.02,0.98,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.15,0.0,3,150,3,0.02,0.98,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.15,0.0,5,150,3,0.02,0.98,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.15,0.0,999,150,3,0.02,0.98,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.15,1.0,1,150,2,0.013333333333333334,0.9866666666666667,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.15,1.0,2,150,2,0.013333333333333334,0.9866666666666667,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.15,1.0,3,150,2,0.013333333333333334,0.9866666666666667,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.15,1.0,5,150,2,0.013333333333333334,0.9866666666666667,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.15,1.0,999,150,2,0.013333333333333334,0.9866666666666667,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.2,-7.0,1,150,61,0.4066666666666667,0.5933333333333333,10,31,11,48,0.24390243902439024,0.47619047619047616,0.3225806451612903,5,36,4,0.12195121951219512,0.5555555555555556,0.2,22,0,1.0
1.5,0.2,-7.0,2,150,63,0.42,0.5800000000000001,10,33,11,46,0.23255813953488372,0.47619047619047616,0.3125,5,38,4,0.11627906976744186,0.5555555555555556,0.19230769230769232,22,0,1.0
1.5,0.2,-7.0,3,150,63,0.42,0.5800000000000001,10,33,11,46,0.23255813953488372,0.47619047619047616,0.3125,5,38,4,0.11627906976744186,0.5555555555555556,0.19230769230769232,22,0,1.0
1.5,0.2,-7.0,5,150,63,0.42,0.5800000000000001,10,33,11,46,0.23255813953488372,0.47619047619047616,0.3125,5,38,4,0.11627906976744186,0.5555555555555556,0.19230769230769232,22,0,1.0
1.5,0.2,-7.0,999,150,63,0.42,0.5800000000000001,10,33,11,46,0.23255813953488372,0.47619047619047616,0.3125,5,38,4,0.11627906976744186,0.5555555555555556,0.19230769230769232,22,0,1.0
1.5,0.2,-6.0,1,150,55,0.36666666666666664,0.6333333333333333,9,26,12,53,0.2571428571428571,0.42857142857142855,0.3214285714285714,4,31,5,0.11428571428571428,0.4444444444444444,0.1818181818181818,22,0,1.0
1.5,0.2,-6.0,2,150,56,0.37333333333333335,0.6266666666666667,9,27,12,52,0.25,0.42857142857142855,0.3157894736842105,4,32,5,0.1111111111111111,0.4444444444444444,0.17777777777777776,22,0,1.0
1.5,0.2,-6.0,3,150,56,0.37333333333333335,0.6266666666666667,9,27,12,52,0.25,0.42857142857142855,0.3157894736842105,4,32,5,0.1111111111111111,0.4444444444444444,0.17777777777777776,22,0,1.0
1.5,0.2,-6.0,5,150,56,0.37333333333333335,0.6266666666666667,9,27,12,52,0.25,0.42857142857142855,0.3157894736842105,4,32,5,0.1111111111111111,0.4444444444444444,0.17777777777777776,22,0,1.0
1.5,0.2,-6.0,999,150,56,0.37333333333333335,0.6266666666666667,9,27,12,52,0.25,0.42857142857142855,0.3157894736842105,4,32,5,0.1111111111111111,0.4444444444444444,0.17777777777777776,22,0,1.0
1.5,0.2,-5.0,1,150,46,0.30666666666666664,0.6933333333333334,8,20,13,59,0.2857142857142857,0.38095238095238093,0.32653061224489793,4,24,5,0.14285714285714285,0.4444444444444444,0.21621621621621623,22,0,1.0
1.5,0.2,-5.0,2,150,47,0.31333333333333335,0.6866666666666666,8,21,13,58,0.27586206896551724,0.38095238095238093,0.32,4,25,5,0.13793103448275862,0.4444444444444444,0.21052631578947367,22,0,1.0
1.5,0.2,-5.0,3,150,47,0.31333333333333335,0.6866666666666666,8,21,13,58,0.27586206896551724,0.38095238095238093,0.32,4,25,5,0.13793103448275862,0.4444444444444444,0.21052631578947367,22,0,1.0
1.5,0.2,-5.0,5,150,47,0.31333333333333335,0.6866666666666666,8,21,13,58,0.27586206896551724,0.38095238095238093,0.32,4,25,5,0.13793103448275862,0.4444444444444444,0.21052631578947367,22,0,1.0
1.5,0.2,-5.0,999,150,47,0.31333333333333335,0.6866666666666666,8,21,13,58,0.27586206896551724,0.38095238095238093,0.32,4,25,5,0.13793103448275862,0.4444444444444444,0.21052631578947367,22,0,1.0
1.5,0.2,-4.5,1,150,29,0.19333333333333333,0.8066666666666666,6,10,15,69,0.375,0.2857142857142857,0.3243243243243243,2,14,7,0.125,0.2222222222222222,0.16,22,0,1.0
1.5,0.2,-4.5,2,150,30,0.2,0.8,6,11,15,68,0.35294117647058826,0.2857142857142857,0.31578947368421056,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
1.5,0.2,-4.5,3,150,30,0.2,0.8,6,11,15,68,0.35294117647058826,0.2857142857142857,0.31578947368421056,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
1.5,0.2,-4.5,5,150,30,0.2,0.8,6,11,15,68,0.35294117647058826,0.2857142857142857,0.31578947368421056,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
1.5,0.2,-4.5,999,150,30,0.2,0.8,6,11,15,68,0.35294117647058826,0.2857142857142857,0.31578947368421056,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
1.5,0.2,-4.0,1,150,22,0.14666666666666667,0.8533333333333333,5,7,16,72,0.4166666666666667,0.23809523809523808,0.30303030303030304,2,10,7,0.16666666666666666,0.2222222222222222,0.1904761904761905,22,0,1.0
1.5,0.2,-4.0,2,150,23,0.15333333333333332,0.8466666666666667,5,8,16,71,0.38461538461538464,0.23809523809523808,0.2941176470588235,2,11,7,0.15384615384615385,0.2222222222222222,0.18181818181818185,22,0,1.0
1.5,0.2,-4.0,3,150,23,0.15333333333333332,0.8466666666666667,5,8,16,71,0.38461538461538464,0.23809523809523808,0.2941176470588235,2,11,7,0.15384615384615385,0.2222222222222222,0.18181818181818185,22,0,1.0
1.5,0.2,-4.0,5,150,23,0.15333333333333332,0.8466666666666667,5,8,16,71,0.38461538461538464,0.23809523809523808,0.2941176470588235,2,11,7,0.15384615384615385,0.2222222222222222,0.18181818181818185,22,0,1.0
1.5,0.2,-4.0,999,150,23,0.15333333333333332,0.8466666666666667,5,8,16,71,0.38461538461538464,0.23809523809523808,0.2941176470588235,2,11,7,0.15384615384615385,0.2222222222222222,0.18181818181818185,22,0,1.0
1.5,0.2,-3.0,1,150,16,0.10666666666666667,0.8933333333333333,2,4,19,75,0.3333333333333333,0.09523809523809523,0.14814814814814814,1,5,8,0.16666666666666666,0.1111111111111111,0.13333333333333333,22,0,1.0
1.5,0.2,-3.0,2,150,16,0.10666666666666667,0.8933333333333333,2,4,19,75,0.3333333333333333,0.09523809523809523,0.14814814814814814,1,5,8,0.16666666666666666,0.1111111111111111,0.13333333333333333,22,0,1.0
1.5,0.2,-3.0,3,150,16,0.10666666666666667,0.8933333333333333,2,4,19,75,0.3333333333333333,0.09523809523809523,0.14814814814814814,1,5,8,0.16666666666666666,0.1111111111111111,0.13333333333333333,22,0,1.0
1.5,0.2,-3.0,5,150,16,0.10666666666666667,0.8933333333333333,2,4,19,75,0.3333333333333333,0.09523809523809523,0.14814814814814814,1,5,8,0.16666666666666666,0.1111111111111111,0.13333333333333333,22,0,1.0
1.5,0.2,-3.0,999,150,16,0.10666666666666667,0.8933333333333333,2,4,19,75,0.3333333333333333,0.09523809523809523,0.14814814814814814,1,5,8,0.16666666666666666,0.1111111111111111,0.13333333333333333,22,0,1.0
1.5,0.2,-2.0,1,150,14,0.09333333333333334,0.9066666666666666,2,3,19,76,0.4,0.09523809523809523,0.15384615384615385,1,4,8,0.2,0.1111111111111111,0.14285714285714285,22,0,1.0
1.5,0.2,-2.0,2,150,14,0.09333333333333334,0.9066666666666666,2,3,19,76,0.4,0.09523809523809523,0.15384615384615385,1,4,8,0.2,0.1111111111111111,0.14285714285714285,22,0,1.0
1.5,0.2,-2.0,3,150,14,0.09333333333333334,0.9066666666666666,2,3,19,76,0.4,0.09523809523809523,0.15384615384615385,1,4,8,0.2,0.1111111111111111,0.14285714285714285,22,0,1.0
1.5,0.2,-2.0,5,150,14,0.09333333333333334,0.9066666666666666,2,3,19,76,0.4,0.09523809523809523,0.15384615384615385,1,4,8,0.2,0.1111111111111111,0.14285714285714285,22,0,1.0
1.5,0.2,-2.0,999,150,14,0.09333333333333334,0.9066666666666666,2,3,19,76,0.4,0.09523809523809523,0.15384615384615385,1,4,8,0.2,0.1111111111111111,0.14285714285714285,22,0,1.0
1.5,0.2,0.0,1,150,3,0.02,0.98,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.2,0.0,2,150,3,0.02,0.98,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.2,0.0,3,150,3,0.02,0.98,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.2,0.0,5,150,3,0.02,0.98,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.2,0.0,999,150,3,0.02,0.98,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.2,1.0,1,150,2,0.013333333333333334,0.9866666666666667,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.2,1.0,2,150,2,0.013333333333333334,0.9866666666666667,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.2,1.0,3,150,2,0.013333333333333334,0.9866666666666667,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.2,1.0,5,150,2,0.013333333333333334,0.9866666666666667,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.2,1.0,999,150,2,0.013333333333333334,0.9866666666666667,0,0,21,79,0.0,0.0,0.0,0,0,9,0.0,0.0,0.0,22,0,1.0
1.5,0.25,-7.0,1,150,61,0.4066666666666667,0.5933333333333333,10,31,11,48,0.24390243902439024,0.47619047619047616,0.3225806451612903,5,36,4,0.12195121951219512,0.5555555555555556,0.2,22,0,1.0
1.5,0.25,-7.0,2,150,63,0.42,0.5800000000000001,10,33,11,46,0.23255813953488372,0.47619047619047616,0.3125,5,38,4,0.11627906976744186,0.5555555555555556,0.19230769230769232,22,0,1.0
1.5,0.25,-7.0,3,150,63,0.42,0.5800000000000001,10,33,11,46,0.23255813953488372,0.47619047619047616,0.3125,5,38,4,0.11627906976744186,0.5555555555555556,0.19230769230769232,22,0,1.0
1.5,0.25,-7.0,5,150,63,0.42,0.5800000000000001,10,33,11,46,0.23255813953488372,0.47619047619047616,0.3125,5,38,4,0.11627906976744186,0.5555555555555556,0.19230769230769232,22,0,1.0
1.5,0.25,-7.0,999,150,63,0.42,0.5800000000000001,10,33,11,46,0.23255813953488372,0.47619047619047616,0.3125,5,38,4,0.11627906976744186,0.5555555555555556,0.19230769230769232,22,0,1.0
1.5,0.25,-6.0,1,150,55,0.36666666666666664,0.6333333333333333,9,26,12,53,0.2571428571428571,0.42857142857142855,0.3214285714285714,4,31,5,0.11428571428571428,0.4444444444444444,0.1818181818181818,22,0,1.0
1.5,0.25,-6.0,2,150,56,0.37333333333333335,0.6266666666666667,9,27,12,52,0.25,0.42857142857142855,0.3157894736842105,4,32,5,0.1111111111111111,0.4444444444444444,0.17777777777777776,22,0,1.0
1.5,0.25,-6.0,3,150,56,0.37333333333333335,0.6266666666666667,9,27,12,52,0.25,0.42857142857142855,0.3157894736842105,4,32,5,0.1111111111111111,0.4444444444444444,0.17777777777777776,22,0,1.0
1.5,0.25,-6.0,5,150,56,0.37333333333333335,0.6266666666666667,9,27,12,52,0.25,0.42857142857142855,0.3157894736842105,4,32,5,0.1111111111111111,0.4444444444444444,0.17777777777777776,22,0,1.0
1.5,0.25,-6.0,999,150,56,0.37333333333333335,0.6266666666666667,9,27,12,52,0.25,0.42857142857142855,0.3157894736842105,4,32,5,0.1111111111111111,0.4444444444444444,0.17777777777777776,22,0,1.0
1.5,0.25,-5.0,1,150,46,0.30666666666666664,0.6933333333333334,8,20,13,59,0.2857142857142857,0.38095238095238093,0.32653061224489793,4,24,5,0.14285714285714285,0.4444444444444444,0.21621621621621623,22,0,1.0
1.5,0.25,-5.0,2,150,47,0.31333333333333335,0.6866666666666666,8,21,13,58,0.27586206896551724,0.38095238095238093,0.32,4,25,5,0.13793103448275862,0.4444444444444444,0.21052631578947367,22,0,1.0
1.5,0.25,-5.0,3,150,47,0.31333333333333335,0.6866666666666666,8,21,13,58,0.27586206896551724,0.38095238095238093,0.32,4,25,5,0.13793103448275862,0.4444444444444444,0.21052631578947367,22,0,1.0
1.5,0.25,-5.0,5,150,47,0.31333333333333335,0.6866666666666666,8,21,13,58,0.27586206896551724,0.38095238095238093,0.32,4,25,5,0.13793103448275862,0.4444444444444444,0.21052631578947367,22,0,1.0
1.5,0.25,-5.0,999,150,47,0.31333333333333335,0.6866666666666666,8,21,13,58,0.27586206896551724,0.38095238095238093,0.32,4,25,5,0.13793103448275862,0.4444444444444444,0.21052631578947367,22,0,1.0
1.5,0.25,-4.5,1,150,29,0.19333333333333333,0.8066666666666666,6,10,15,69,0.375,0.2857142857142857,0.3243243243243243,2,14,7,0.125,0.2222222222222222,0.16,22,0,1.0
1.5,0.25,-4.5,2,150,30,0.2,0.8,6,11,15,68,0.35294117647058826,0.2857142857142857,0.31578947368421056,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
1.5,0.25,-4.5,3,150,30,0.2,0.8,6,11,15,68,0.35294117647058826,0.2857142857142857,0.31578947368421056,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
1.5,0.25,-4.5,5,150,30,0.2,0.8,6,11,15,68,0.35294117647058826,0.2857142857142857,0.31578947368421056,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
1.5,0.25,-4.5,999,150,30,0.2,0.8,6,11,15,68,0.35294117647058826,0.2857142857142857,0.31578947368421056,2,15,7,0.11764705882352941,0.2222222222222222,0.15384615384615383,22,0,1.0
1.5,0.25,-4.0,1,150,22,0.14666666666666667,0.8533333333333333,5,7,16,72,0.4166666666666667,0.23809523809523808,0.30303030303030304,2,10,7,0.16666666666666666,0.2222222222222222,0.1904761904761905,22,0,1.0
1.5,0.25,-4.0,2,150,23,0.15333333333333332,0.8466666666666667,5,8,16,71,0.38461538461538464,0.23809523809523808,0.2941176470588235,2,11,7,0.15384615384615385,0.2222222222222222,0.18181818181818185,22,0,1.0
1.5,0.25,-4.0,3,150,23,0.15333333333333332,0.8466666666666667,5,8,16,71,0.38461538461538464,0.23809523809523808,0.2941176470588235,2,11,7,0.15384615384615385,0.2222222222222222,0.18181818181818185,22,0,1.0
1.5,0.25,-4.0,5,150,23,0.15333333333333332,0.8466666666666667,5,8,16,71,0.38461538461538464,0.23809523809523808,0.2941176470588235,2,11,7,0.15384615384615385,0.2222222222222222,0.18181818181818185,22,0,1.0
1.5,0.25,-4.0,999,150,23,0.15333333333333332,0.8466666666666667,5,8,16,71,0.38461538461538464,0.23809523809523808,0.2941176470588235,2,11,7,0.15384615384615385,0.2222222222222222,0.18181818181818185,22,0,1.0
